YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ALL_PRE_2
2026,01,JAN,2026-01-19,EGNT,Newcastle,United Kingdom,42,40,326
2026,01,JAN,2026-01-19,EGNX,East Midlands,United Kingdom,54,,
2026,01,JAN,2026-01-19,EGPD,Aberdeen,United Kingdom,50,,
2026,01,JAN,2026-01-19,EGPF,Glasgow,United Kingdom,87,,
2026,01,JAN,2026-01-19,EGPH,Edinburgh,United Kingdom,143,143,765
2026,01,JAN,2026-01-19,EGSS,London - Stansted,United Kingdom,251,249,2808
2026,01,JAN,2026-01-20,LATI,Tirana,Albania,45,,
2026,01,JAN,2026-01-20,UDYZ,Yerevan,Armenia,39,,
2026,01,JAN,2026-01-20,LOWG,Graz,Austria,16,,
2026,01,JAN,2026-01-20,LOWI,Innsbruck,Austria,19,,
2026,01,JAN,2026-01-20,LOWK,Klagenfurt,Austria,5,,
2026,01,JAN,2026-01-20,LOWL,Linz,Austria,16,,
2026,01,JAN,2026-01-20,LOWS,Salzburg,Austria,35,,
2026,01,JAN,2026-01-20,LOWW,Vienna,Austria,220,220,2981
2026,01,JAN,2026-01-20,EBAW,Antwerp,Belgium,16,,
2026,01,JAN,2026-01-20,EBBR,Brussels,Belgium,213,221,2304
2026,01,JAN,2026-01-20,EBCI,Brussels - Charleroi,Belgium,42,46,182
2026,01,JAN,2026-01-20,EBLG,Liège,Belgium,55,,
2026,01,JAN,2026-01-20,EBOS,Ostend-Bruges,Belgium,17,,
2026,01,JAN,2026-01-20,LQSA,Sarajevo,Bosnia and Herzegovina,16,,
2026,01,JAN,2026-01-20,LBSF,Sofia,Bulgaria,64,61,342
2026,01,JAN,2026-01-20,LDZA,Zagreb,Croatia,58,58,188
2026,01,JAN,2026-01-20,LCLK,Larnaca,Cyprus,55,,
2026,01,JAN,2026-01-20,LCPH,Paphos,Cyprus,18,,
2026,01,JAN,2026-01-20,LKKV,Karlovy Vary,Czech Republic,3,,
2026,01,JAN,2026-01-20,LKMT,Ostrava,Czech Republic,15,,
2026,01,JAN,2026-01-20,LKPR,Prague,Czech Republic,123,119,636
2026,01,JAN,2026-01-20,LKTB,Brno-Tuřany,Czech Republic,8,,
2026,01,JAN,2026-01-20,EKCH,Copenhagen - Kastrup,Denmark,271,271,1196.8500000000001
2026,01,JAN,2026-01-20,EETN,Tallinn,Estonia,53,53,803
2026,01,JAN,2026-01-20,EETU,Tartu,Estonia,2,,
2026,01,JAN,2026-01-20,EFHK,Helsinki - Vantaa,Finland,204,203,1154.01
2026,01,JAN,2026-01-20,LFAQ,Albert-Bray,France,1,,
2026,01,JAN,2026-01-20,LFBA,Agen-La Garenne,France,4,,
2026,01,JAN,2026-01-20,LFBD,Bordeaux-Mérignac,France,50,,
2026,01,JAN,2026-01-20,LFBE,Bergerac-Roumanière,France,1,,
2026,01,JAN,2026-01-20,LFBH,La Rochelle-Ile de Ré,France,5,,
2026,01,JAN,2026-01-20,LFBI,Poitiers-Biard,France,2,,
2026,01,JAN,2026-01-20,LFBL,Limoges-Bellegarde,France,6,,
2026,01,JAN,2026-01-20,LFBO,Toulouse-Blagnac,France,80,70,781
2026,01,JAN,2026-01-20,LFBP,Pau-Pyrénées,France,14,,
2026,01,JAN,2026-01-20,LFBT,Tarbes-Lourdes Pyrénées,France,8,,
2026,01,JAN,2026-01-20,LFBZ,Biarritz-Bayonne-Anglet,France,8,,
2026,01,JAN,2026-01-20,LFCR,Rodez-Marcillac,France,5,,
2026,01,JAN,2026-01-20,LFGJ,Dôle-Tavaux,France,1,,
2026,01,JAN,2026-01-20,LFJL,Metz-Nancy-Lorraine,France,3,,
2026,01,JAN,2026-01-20,LFJR,Angers-Marcé,France,1,,
2026,01,JAN,2026-01-20,LFKB,Bastia-Poretta,France,16,,
2026,01,JAN,2026-01-20,LFKC,Calvi-Sainte-Catherine,France,4,,
2026,01,JAN,2026-01-20,LFKF,Figari-Sud Corse,France,5,,
2026,01,JAN,2026-01-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,13,,
2026,01,JAN,2026-01-20,LFLB,Chambéry-Aix-les-Bains,France,15,,
2026,01,JAN,2026-01-20,LFLC,Clermont-Ferrand-Auvergne,France,10,,
2026,01,JAN,2026-01-20,LFLI,Annemasse,France,0,,
2026,01,JAN,2026-01-20,LFLL,Lyon-Saint-Exupéry,France,102,101,1732
2026,01,JAN,2026-01-20,LFLP,Annecy-Meythet,France,7,,
2026,01,JAN,2026-01-20,LFLS,Grenoble-Isère,France,10,,
2026,01,JAN,2026-01-20,LFLX,Châteauroux-Déols,France,2,,
2026,01,JAN,2026-01-20,LFLY,Lyon-Bron,France,8,,
2026,01,JAN,2026-01-20,LFMD,Cannes-Mandelieu,France,10,,
2026,01,JAN,2026-01-20,LFMH,Saint-Etienne-Bouthéon,France,2,,
2026,01,JAN,2026-01-20,LFMI,Istres-Le Tubé,France,9,,
2026,01,JAN,2026-01-20,LFMK,Carcassonne-Salvaza,France,4,,
2026,01,JAN,2026-01-20,LFML,Marseille-Provence,France,87,87,1204
2026,01,JAN,2026-01-20,LFMN,Nice-Côte d’Azur,France,102,102,902
2026,01,JAN,2026-01-20,LFMP,Perpignan-Rivesaltes,France,2,,
2026,01,JAN,2026-01-20,LFMT,Montpellier-Méditerranée,France,34,,
2026,01,JAN,2026-01-20,LFMU,Béziers-Vias,France,5,,
2026,01,JAN,2026-01-20,LFMV,Avignon-Caumont,France,16,,
2026,01,JAN,2026-01-20,LFOB,Beauvais-Tillé,France,19,,
2026,01,JAN,2026-01-20,LFOH,Le Havre-Octeville,France,2,,
2026,01,JAN,2026-01-20,LFOK,Châlons-Vatry,France,3,,
2026,01,JAN,2026-01-20,LFOP,Rouen,France,1,,
2026,01,JAN,2026-01-20,LFOT,Tours-Val de Loire,France,9,,
2026,01,JAN,2026-01-20,LFPB,Paris - Le Bourget,France,60,,
2026,01,JAN,2026-01-20,LFPG,Paris - Charles-de-Gaulle,France,561,564,6552
2026,01,JAN,2026-01-20,LFPN,Toussus-le-Noble,France,32,,
2026,01,JAN,2026-01-20,LFPO,Paris - Orly,France,212,212,1542
2026,01,JAN,2026-01-20,LFQQ,Lille-Lesquin,France,8,,
2026,01,JAN,2026-01-20,LFRB,Brest-Bretagne,France,15,,
2026,01,JAN,2026-01-20,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,
2026,01,JAN,2026-01-20,LFRG,Deauville-Normandie,France,3,,
2026,01,JAN,2026-01-20,LFRH,Lorient-Lann Bihoué,France,5,,
2026,01,JAN,2026-01-20,LFRK,Caen-Carpiquet,France,5,,
2026,01,JAN,2026-01-20,LFRM,Le Mans,France,3,,
2026,01,JAN,2026-01-20,LFRN,Rennes-Saint-Jacques,France,13,,
2026,01,JAN,2026-01-20,LFRO,Lannion,France,0,,
2026,01,JAN,2026-01-20,LFRQ,Quimper-Pluguffan,France,1,,
2026,01,JAN,2026-01-20,LFRS,Nantes-Atlantique,France,36,,
2026,01,JAN,2026-01-20,LFRZ,Saint-Nazaire-Montoir,France,3,,
2026,01,JAN,2026-01-20,LFSB,Bâle-Mulhouse,France,68,66,439
2026,01,JAN,2026-01-20,LFSL,Brive-Souillac,France,3,,
2026,01,JAN,2026-01-20,LFST,Strasbourg-Entzheim,France,13,,
2026,01,JAN,2026-01-20,LFTH,Hyères-Le Palyvestre,France,10,,
2026,01,JAN,2026-01-20,LFTW,Nîmes-Garons,France,16,,
2026,01,JAN,2026-01-20,UGKO,Kutaisi,Georgia,12,12,127
2026,01,JAN,2026-01-20,UGSB,Batumi,Georgia,5,5,153
2026,01,JAN,2026-01-20,UGTB,Tbilisi,Georgia,67,69,4605
2026,01,JAN,2026-01-20,EDDB,Berlin - Brandenburg,Germany,174,173,1198.67
2026,01,JAN,2026-01-20,EDDC,Dresden,Germany,9,9,46
2026,01,JAN,2026-01-20,EDDE,Erfurt,Germany,3,2,0
2026,01,JAN,2026-01-20,EDDF,Frankfurt,Germany,453,453,6723.58
2026,01,JAN,2026-01-20,EDDG,Muenster-Osnabrueck,Germany,20,30,211.86
2026,01,JAN,2026-01-20,EDDH,Hamburg,Germany,112,113,799.13
2026,01,JAN,2026-01-20,EDDK,Cologne-Bonn,Germany,129,125,789.07
2026,01,JAN,2026-01-20,EDDL,Dusseldorf,Germany,153,152,809.62
2026,01,JAN,2026-01-20,EDDM,Munich,Germany,331,330,1949
2026,01,JAN,2026-01-20,EDDN,Nuremberg,Germany,48,45,456.83
2026,01,JAN,2026-01-20,EDDP,Leipzig-Halle,Germany,101,98,1410.21
2026,01,JAN,2026-01-20,EDDR,Saarbruecken,Germany,4,4,0
2026,01,JAN,2026-01-20,EDDS,Stuttgart,Germany,82,82,397.02
2026,01,JAN,2026-01-20,EDDV,Hanover,Germany,51,51,443.66
2026,01,JAN,2026-01-20,EDDW,Bremen,Germany,26,26,92.54
2026,01,JAN,2026-01-20,LGAV,Athens,Greece,240,240,2342
2026,01,JAN,2026-01-20,LGIR,Heraklion,Greece,19,,
2026,01,JAN,2026-01-20,LGKO,Kos,Greece,9,,
2026,01,JAN,2026-01-20,LGPZ,Aktion,Greece,2,,
2026,01,JAN,2026-01-20,LGRP,Rodos,Greece,11,,
2026,01,JAN,2026-01-20,LGSA,Khania - Souda,Greece,10,,
2026,01,JAN,2026-01-20,LGSR,Santorini,Greece,10,,
2026,01,JAN,2026-01-20,LGTS,Thessaloniki,Greece,46,,
2026,01,JAN,2026-01-20,LHBP,Budapest - Ferihegy,Hungary,127,126,2187.91
2026,01,JAN,2026-01-20,BIKF,Keflavik,Iceland,48,48,134.72
2026,01,JAN,2026-01-20,EICK,Cork,Ireland,20,49,786
2026,01,JAN,2026-01-20,EIDL,Donegal,Ireland,1,,
2026,01,JAN,2026-01-20,EIDW,Dublin,Ireland,237,236,1967.3600000000001
2026,01,JAN,2026-01-20,EIKN,Connaught,Ireland,3,,
2026,01,JAN,2026-01-20,EIKY,Kerry - Farranfore,Ireland,5,,
2026,01,JAN,2026-01-20,EINN,Shannon,Ireland,23,,
2026,01,JAN,2026-01-20,EIWF,Waterford,Ireland,0,,
2026,01,JAN,2026-01-20,EIWT,Weston,Ireland,1,,
2026,01,JAN,2026-01-20,LLBG,Tel Aviv - Ben Gurion International,Israel,181,,
2026,01,JAN,2026-01-20,LIBR,Brindisi,Italy,13,,
2026,01,JAN,2026-01-20,LICC,Catania,Italy,50,50,954
2026,01,JAN,2026-01-20,LICJ,Palermo Falcone-Borsellino,Italy,23,,
2026,01,JAN,2026-01-20,LIMC,Milan - Malpensa,Italy,221,220,2220.25
2026,01,JAN,2026-01-20,LIME,Bergamo,Italy,83,83,755
2026,01,JAN,2026-01-20,LIMF,Torino Caselle,Italy,37,39,405
2026,01,JAN,2026-01-20,LIML,Milan - Linate,Italy,159,159,850
2026,01,JAN,2026-01-20,LIPE,Bologna,Italy,65,55,604.64
2026,01,JAN,2026-01-20,LIPH,Treviso,Italy,20,,
2026,01,JAN,2026-01-20,LIPZ,Venice,Italy,63,63,228
2026,01,JAN,2026-01-20,LIRA,Rome - Ciampino,Italy,58,55,311
2026,01,JAN,2026-01-20,LIRF,Rome - Fiumicino,Italy,297,296,1826
2026,01,JAN,2026-01-20,LIRN,Naples,Italy,50,48,258
2026,01,JAN,2026-01-20,LIRP,Pisa San Giusto,Italy,24,,
2026,01,JAN,2026-01-20,EVRA,Riga,Latvia,51,51,329
2026,01,JAN,2026-01-20,EYKA,Kaunas,Lithuania,10,,
2026,01,JAN,2026-01-20,EYPA,Palanga,Lithuania,7,,
2026,01,JAN,2026-01-20,EYSA,Siauliai,Lithuania,10,,
2026,01,JAN,2026-01-20,EYVI,Vilnius,Lithuania,41,,
2026,01,JAN,2026-01-20,ELLX,Luxembourg,Luxembourg,63,63,1472
2026,01,JAN,2026-01-20,LMML,Malta,Malta,56,54,1598
2026,01,JAN,2026-01-20,LUKK,Chișinău,Moldova,48,,
2026,01,JAN,2026-01-20,LYPG,Podgorica,Montenegro,17,,
2026,01,JAN,2026-01-20,GMAD,Al Massira,Morocco,23,,
2026,01,JAN,2026-01-20,GMFF,Saïss,Morocco,12,,
2026,01,JAN,2026-01-20,GMME,Rabat-Salé,Morocco,38,,
2026,01,JAN,2026-01-20,GMMN,Mohammed V International,Morocco,123,124,2966
2026,01,JAN,2026-01-20,GMMX,Menara,Morocco,78,78,1095
2026,01,JAN,2026-01-20,GMTT,Ibn Batouta,Morocco,26,,
2026,01,JAN,2026-01-20,EHAM,Amsterdam - Schiphol,Netherlands,560,558,6729.1500000000005
2026,01,JAN,2026-01-20,EHBK,Maastricht-Aachen,Netherlands,9,,
2026,01,JAN,2026-01-20,EHGG,Groningen,Netherlands,13,,
2026,01,JAN,2026-01-20,EHLE,Lelystad,Netherlands,2,,
2026,01,JAN,2026-01-20,EHRD,Rotterdam,Netherlands,23,,
2026,01,JAN,2026-01-20,ENAL,Alesund,Norway,17,,
2026,01,JAN,2026-01-20,ENAN,Andenes,Norway,5,,
2026,01,JAN,2026-01-20,ENAT,Alta,Norway,13,,
2026,01,JAN,2026-01-20,ENBL,Forde Bringeland,Norway,4,,
2026,01,JAN,2026-01-20,ENBN,Bronnoysund Bronnoy,Norway,14,,
2026,01,JAN,2026-01-20,ENBO,Bodø,Norway,59,,
2026,01,JAN,2026-01-20,ENBR,Bergen,Norway,120,98,190
2026,01,JAN,2026-01-20,ENBS,Batsfjord,Norway,2,,
2026,01,JAN,2026-01-20,ENBV,Berlevåg,Norway,2,,
2026,01,JAN,2026-01-20,ENCN,Kristiansand Kjevik,Norway,17,,
2026,01,JAN,2026-01-20,ENDU,Bardufoss,Norway,5,,
2026,01,JAN,2026-01-20,ENEV,Harstad - Narvik Evenes,Norway,15,,
2026,01,JAN,2026-01-20,ENFL,Florø,Norway,13,,
2026,01,JAN,2026-01-20,ENGM,Oslo - Gardermoen,Norway,249,249,1063
2026,01,JAN,2026-01-20,ENHD,Haugesund,Norway,8,,
2026,01,JAN,2026-01-20,ENHF,Hammerfest,Norway,9,,
2026,01,JAN,2026-01-20,ENHV,Honningsvåg Valan,Norway,3,,
2026,01,JAN,2026-01-20,ENKB,Kristiansund Kvernberget,Norway,17,,
2026,01,JAN,2026-01-20,ENKR,Kirkenes Høybuktmoen,Norway,10,,
2026,01,JAN,2026-01-20,ENLK,Leknes,Norway,10,,
2026,01,JAN,2026-01-20,ENMH,Mehamn,Norway,3,,
2026,01,JAN,2026-01-20,ENML,Molde Årø,Norway,5,,
2026,01,JAN,2026-01-20,ENMS,Mosjøen Kjærstad,Norway,5,,
2026,01,JAN,2026-01-20,ENNA,Lakselv Banak,Norway,3,,
2026,01,JAN,2026-01-20,ENNM,Namsos Høknesøra,Norway,3,,
2026,01,JAN,2026-01-20,ENOV,Orsta¿Volda Hovden,Norway,10,,
2026,01,JAN,2026-01-20,ENRA,Mo i Rana Røssvoll,Norway,8,,
2026,01,JAN,2026-01-20,ENRM,Rorvik Ryum,Norway,3,,
2026,01,JAN,2026-01-20,ENRO,Roros,Norway,2,,
2026,01,JAN,2026-01-20,ENRS,Rost,Norway,2,,
2026,01,JAN,2026-01-20,ENSB,Svalbard Longyear,Norway,3,,
2026,01,JAN,2026-01-20,ENSD,Sandane  Anda,Norway,1,,
2026,01,JAN,2026-01-20,ENSG,Sogndal Haukåsen,Norway,8,,
2026,01,JAN,2026-01-20,ENSH,Svolvær Helle,Norway,5,,
2026,01,JAN,2026-01-20,ENSK,Stokmarknes Skagen,Norway,9,,
2026,01,JAN,2026-01-20,ENSR,Sorkjosen,Norway,1,,
2026,01,JAN,2026-01-20,ENSS,Vardø Svartnes,Norway,1,,
2026,01,JAN,2026-01-20,ENST,Sandnessjøen Stokka,Norway,6,,
2026,01,JAN,2026-01-20,ENTC,Tromsø,Norway,73,,
2026,01,JAN,2026-01-20,ENVA,Trondheim,Norway,67,66,42
2026,01,JAN,2026-01-20,ENVD,Vadsø,Norway,7,,
2026,01,JAN,2026-01-20,ENVR,Værøy,Norway,2,,
2026,01,JAN,2026-01-20,ENZV,Stavanger,Norway,85,56,34
2026,01,JAN,2026-01-20,EPBY,Bydgoszcz,Poland,3,,
2026,01,JAN,2026-01-20,EPGD,Gdansk,Poland,48,,
2026,01,JAN,2026-01-20,EPKK,Krakow - Balice,Poland,73,,
2026,01,JAN,2026-01-20,EPKT,Katowice - Pyrzowice,Poland,38,,
2026,01,JAN,2026-01-20,EPLB,Lublin,Poland,3,,
2026,01,JAN,2026-01-20,EPLL,Lodz - Lublinek,Poland,12,,
2026,01,JAN,2026-01-20,EPMO,Warszawa - Modlin,Poland,18,,
2026,01,JAN,2026-01-20,EPPO,Poznan - Lawica,Poland,28,,
2026,01,JAN,2026-01-20,EPRA,Radom,Poland,2,,
2026,01,JAN,2026-01-20,EPRZ,Rzeszow - Jasionka,Poland,19,,
2026,01,JAN,2026-01-20,EPSC,Szczecin - Goleniów,Poland,5,,
2026,01,JAN,2026-01-20,EPSY,Olsztyn-Mazury,Poland,2,,
2026,01,JAN,2026-01-20,EPWA,Warszawa - Chopina,Poland,243,243,3506
2026,01,JAN,2026-01-20,EPWR,Wroclaw - Strachowice,Poland,29,,
2026,01,JAN,2026-01-20,EPZG,Zielona Gora - Babimost,Poland,1,,
2026,01,JAN,2026-01-20,LPAZ,Santa Maria,Portugal,2,,
2026,01,JAN,2026-01-20,LPCS,Cascais,Portugal,4,,
2026,01,JAN,2026-01-20,LPFL,Flores,Portugal,1,,
2026,01,JAN,2026-01-20,LPFR,Faro,Portugal,22,22,18
2026,01,JAN,2026-01-20,LPHR,Horta,Portugal,4,,
2026,01,JAN,2026-01-20,LPMA,Madeira,Portugal,31,,
2026,01,JAN,2026-01-20,LPMT,Montijo,Portugal,1,,
2026,01,JAN,2026-01-20,LPPD,Ponta Delgada,Portugal,26,,
2026,01,JAN,2026-01-20,LPPR,Porto,Portugal,97,97,556.54
2026,01,JAN,2026-01-20,LPPS,Porto Santo,Portugal,2,,
2026,01,JAN,2026-01-20,LPPT,Lisbon,Portugal,242,243,1738
2026,01,JAN,2026-01-20,LWSK,Skopje,Republic of North Macedonia,25,,
2026,01,JAN,2026-01-20,LRBS,Bucharest - Băneasa,Romania,18,,
2026,01,JAN,2026-01-20,LROP,Bucharest - Otopeni,Romania,133,133,2189
2026,01,JAN,2026-01-20,LYBE,Belgrade - Nikola Tesla,Serbia,75,,
2026,01,JAN,2026-01-20,LZIB,Bratislava,Slovakia,26,26,643
2026,01,JAN,2026-01-20,LJLJ,Ljubljana,Slovenia,23,22,61.15
2026,01,JAN,2026-01-20,LJMB,Maribor,Slovenia,2,,
2026,01,JAN,2026-01-20,LJPZ,Portorož,Slovenia,1,,
2026,01,JAN,2026-01-20,GCFV,Fuerteventura,Spain,47,47,142
2026,01,JAN,2026-01-20,GCGM,La Gomera,Spain,4,,
2026,01,JAN,2026-01-20,GCHI,Hierro,Spain,6,,
2026,01,JAN,2026-01-20,GCLA,La Palma,Spain,26,,
2026,01,JAN,2026-01-20,GCLP,Gran Canaria,Spain,164,164,1596
2026,01,JAN,2026-01-20,GCRR,Lanzarote,Spain,90,89,386
2026,01,JAN,2026-01-20,GCTS,Tenerife Sur - Reina Sofia,Spain,117,116,629
2026,01,JAN,2026-01-20,GCXO,Tenerife North,Spain,99,99,672
2026,01,JAN,2026-01-20,GEML,Melilla,Spain,12,,
2026,01,JAN,2026-01-20,LEAB,Albacete,Spain,1,,
2026,01,JAN,2026-01-20,LEAL,Alicante,Spain,86,86,838
2026,01,JAN,2026-01-20,LEAM,Almeria,Spain,9,,
2026,01,JAN,2026-01-20,LEAS,Asturias,Spain,19,,
2026,01,JAN,2026-01-20,LEBA,Cordoba,Spain,3,,
2026,01,JAN,2026-01-20,LEBB,Bilbao,Spain,40,40,267
2026,01,JAN,2026-01-20,LEBG,Burgos,Spain,1,,
2026,01,JAN,2026-01-20,LEBL,Barcelona,Spain,322,321,3240
2026,01,JAN,2026-01-20,LEBZ,Badajoz,Spain,3,,
2026,01,JAN,2026-01-20,LECO,La Coruna,Spain,11,,
2026,01,JAN,2026-01-20,LECU,Madrid - Cuatro Viento,Spain,9,,
2026,01,JAN,2026-01-20,LEDA,Lleida - Alguaire,Spain,0,,
2026,01,JAN,2026-01-20,LEGE,Gerona,Spain,8,,
2026,01,JAN,2026-01-20,LEGR,Granada,Spain,11,,
2026,01,JAN,2026-01-20,LEGT,Madrid - Getafe,Spain,3,,
2026,01,JAN,2026-01-20,LEIB,Ibiza,Spain,29,28,600
2026,01,JAN,2026-01-20,LEJR,Jerez De La Frontera,Spain,25,,
2026,01,JAN,2026-01-20,LELC,Murcia San Javier,Spain,0,,
2026,01,JAN,2026-01-20,LELL,Sabadell,Spain,1,,
2026,01,JAN,2026-01-20,LEMD,Madrid - Barajas,Spain,526,485,6167
2026,01,JAN,2026-01-20,LEMG,Málaga,Spain,113,112,943
2026,01,JAN,2026-01-20,LEMH,Mahon,Spain,17,,
2026,01,JAN,2026-01-20,LEMO,Seville - Moron,Spain,5,,
2026,01,JAN,2026-01-20,LEPA,Palma de Mallorca,Spain,98,95,793
2026,01,JAN,2026-01-20,LEPP,Noain Pamplona,Spain,4,,
2026,01,JAN,2026-01-20,LERE,Valencia - Requena,Spain,0,,
2026,01,JAN,2026-01-20,LERJ,Logrono,Spain,2,,
2026,01,JAN,2026-01-20,LERS,Reus,Spain,1,,
2026,01,JAN,2026-01-20,LERT,Rota,Spain,6,,
2026,01,JAN,2026-01-20,LESA,Salamanca Matalan,Spain,6,,
2026,01,JAN,2026-01-20,LESB,Son Bonet,Spain,0,,
2026,01,JAN,2026-01-20,LESO,San Sebastian,Spain,5,,
2026,01,JAN,2026-01-20,LEST,Santiago,Spain,11,,
2026,01,JAN,2026-01-20,LETO,Madrid - Torrejon,Spain,5,,
2026,01,JAN,2026-01-20,LEVC,Valencia,Spain,63,62,447
2026,01,JAN,2026-01-20,LEVD,Valladolid,Spain,2,,
2026,01,JAN,2026-01-20,LEVT,Vitoria,Spain,17,,
2026,01,JAN,2026-01-20,LEVX,Vigo,Spain,14,,
2026,01,JAN,2026-01-20,LEXJ,Santander,Spain,11,,
2026,01,JAN,2026-01-20,LEZG,Zaragoza,Spain,10,,
2026,01,JAN,2026-01-20,LEZL,Sevilla,Spain,66,65,555
2026,01,JAN,2026-01-20,ESGG,Göteborg,Sweden,45,45,244
2026,01,JAN,2026-01-20,ESSA,Stockholm - Arlanda,Sweden,215,214,988
2026,01,JAN,2026-01-20,ESSB,Stockholm - Bromma,Sweden,19,,
2026,01,JAN,2026-01-20,LSGG,Geneva,Switzerland,178,178,2857
2026,01,JAN,2026-01-20,LSGS,Sion,Switzerland,10,,
2026,01,JAN,2026-01-20,LSZH,Zürich,Switzerland,304,301,4636.37
2026,01,JAN,2026-01-20,LTAC,Ankara - Esenboğa,Türkiye,128,,
2026,01,JAN,2026-01-20,LTAI,Antalya,Türkiye,86,,
2026,01,JAN,2026-01-20,LTBA,Istanbul - Atatürk,Türkiye,17,,
2026,01,JAN,2026-01-20,LTBJ,Izmir - Adnan Menderes,Türkiye,86,,
2026,01,JAN,2026-01-20,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,363,,
2026,01,JAN,2026-01-20,LTFM,Istanbul,Türkiye,708,715,11786
2026,01,JAN,2026-01-20,EGAA,Belfast - Aldergrove,United Kingdom,48,,
2026,01,JAN,2026-01-20,EGAC,Belfast - City Airport,United Kingdom,34,,
2026,01,JAN,2026-01-20,EGAE,Londonderry - Eglinton,United Kingdom,3,,
2026,01,JAN,2026-01-20,EGBB,Birmingham,United Kingdom,81,82,1078
2026,01,JAN,2026-01-20,EGCC,Manchester,United Kingdom,160,158,1535
2026,01,JAN,2026-01-20,EGGD,Bristol,United Kingdom,42,42,631.87
2026,01,JAN,2026-01-20,EGGW,London - Luton,United Kingdom,119,119,485
2026,01,JAN,2026-01-20,EGHI,Southampton,United Kingdom,23,,
2026,01,JAN,2026-01-20,EGKB,Biggin Hill,United Kingdom,23,,
2026,01,JAN,2026-01-20,EGKK,London - Gatwick,United Kingdom,175,175,1309
2026,01,JAN,2026-01-20,EGLC,London - City,United Kingdom,71,71,804
2026,01,JAN,2026-01-20,EGLF,Farnborough,United Kingdom,30,,
2026,01,JAN,2026-01-20,EGLL,London - Heathrow,United Kingdom,607,606,3421
2026,01,JAN,2026-01-20,EGNT,Newcastle,United Kingdom,35,30,56
2026,01,JAN,2026-01-20,EGNX,East Midlands,United Kingdom,56,,
2026,01,JAN,2026-01-20,EGPD,Aberdeen,United Kingdom,55,,
2026,01,JAN,2026-01-20,EGPF,Glasgow,United Kingdom,69,,
2026,01,JAN,2026-01-20,EGPH,Edinburgh,United Kingdom,94,94,342
2026,01,JAN,2026-01-20,EGSS,London - Stansted,United Kingdom,144,144,448
2026,01,JAN,2026-01-21,LATI,Tirana,Albania,38,,
2026,01,JAN,2026-01-21,UDYZ,Yerevan,Armenia,42,,
2026,01,JAN,2026-01-21,LOWG,Graz,Austria,18,,
2026,01,JAN,2026-01-21,LOWI,Innsbruck,Austria,25,,
2026,01,JAN,2026-01-21,LOWK,Klagenfurt,Austria,2,,
2026,01,JAN,2026-01-21,LOWL,Linz,Austria,17,,
2026,01,JAN,2026-01-21,LOWS,Salzburg,Austria,34,,
2026,01,JAN,2026-01-21,LOWW,Vienna,Austria,248,246,3041
2026,01,JAN,2026-01-21,EBAW,Antwerp,Belgium,18,,
2026,01,JAN,2026-01-21,EBBR,Brussels,Belgium,235,241,2333
2026,01,JAN,2026-01-21,EBCI,Brussels - Charleroi,Belgium,56,55,219
2026,01,JAN,2026-01-21,EBLG,Liège,Belgium,55,,
2026,01,JAN,2026-01-21,EBOS,Ostend-Bruges,Belgium,16,,
2026,01,JAN,2026-01-21,LQSA,Sarajevo,Bosnia and Herzegovina,19,,
2026,01,JAN,2026-01-21,LBSF,Sofia,Bulgaria,73,73,564
2026,01,JAN,2026-01-21,LDZA,Zagreb,Croatia,48,48,216
2026,01,JAN,2026-01-21,LCLK,Larnaca,Cyprus,57,,
2026,01,JAN,2026-01-21,LCPH,Paphos,Cyprus,14,,
2026,01,JAN,2026-01-21,LKKV,Karlovy Vary,Czech Republic,1,,
2026,01,JAN,2026-01-21,LKMT,Ostrava,Czech Republic,9,,
2026,01,JAN,2026-01-21,LKPR,Prague,Czech Republic,129,123,1138
2026,01,JAN,2026-01-21,LKTB,Brno-Tuřany,Czech Republic,9,,
2026,01,JAN,2026-01-21,EKCH,Copenhagen - Kastrup,Denmark,281,281,1769.39
2026,01,JAN,2026-01-21,EETN,Tallinn,Estonia,43,43,399
2026,01,JAN,2026-01-21,EETU,Tartu,Estonia,2,,
2026,01,JAN,2026-01-21,EFHK,Helsinki - Vantaa,Finland,197,197,2089.61
2026,01,JAN,2026-01-21,LFAQ,Albert-Bray,France,1,,
2026,01,JAN,2026-01-21,LFBA,Agen-La Garenne,France,4,,
2026,01,JAN,2026-01-21,LFBD,Bordeaux-Mérignac,France,49,,
2026,01,JAN,2026-01-21,LFBH,La Rochelle-Ile de Ré,France,1,,
2026,01,JAN,2026-01-21,LFBI,Poitiers-Biard,France,2,,
2026,01,JAN,2026-01-21,LFBL,Limoges-Bellegarde,France,12,,
2026,01,JAN,2026-01-21,LFBO,Toulouse-Blagnac,France,86,79,306
2026,01,JAN,2026-01-21,LFBP,Pau-Pyrénées,France,18,,
2026,01,JAN,2026-01-21,LFBT,Tarbes-Lourdes Pyrénées,France,5,,
2026,01,JAN,2026-01-21,LFBZ,Biarritz-Bayonne-Anglet,France,10,,
2026,01,JAN,2026-01-21,LFCR,Rodez-Marcillac,France,5,,
